Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
Tecno,12350,19999.0,38.25,4.0,6.0,Phones,Tecno POP 9,6GB RAM,N/A,"6.67""",N/A,"128GB Storage+ (3GB+3GB Extended RAM), 13MP, 4.5G,5000MAh+EARPODS+WATCH"
XIAOMI,14699,23999.0,38.75,3.8,21.0,Phones,XIAOMI  Redmi 14C,8GB RAM,5160mAh,"6.88""",N/A,(+256GB Storage) (Dual Sim)  - Blue + Free gifts
Samsung,14498,21999.0,34.1,4.2,12.0,Phones,Samsung  Galaxy A05s,"128GB ROM, 4GB RAM",5000mAh,"6.7""",N/A,"DISPLAY,4G, 128GB ROM + 4GB RAM- (Dual SIM), BLACK+ FREE GIFTS"
Oppo,4699,9999.0,53.01,0.0,0.0,Phones,Oppo Refurbished A59 4G LTE Smartphones (32GB,N/A,N/A,"5.5""",N/A,"4GB),  Octa-core Processor Mobile Phones, 13MP+8MP Main Camera, Dual SIM 3075 MAh Android Phones"
XIAOMI,14298,21999.0,35.01,3.3,6.0,Phones,XIAOMI Redmi 14C,8GB RAM,5160mAh,"6.88""",Black,(256GB Storage+) (Dual Sim)  -Midnight
Samsung,12209,19999.0,38.95,4.8,4.0,Phones,Samsung Galaxy A06 6.7 DISPLAY 4GB RAM +128GB ROM 5000MAH DUAL,4GB RAM +128GB ROM,N/A,N/A,N/A,
Tecno,13199,30999.0,57.42,0.0,0.0,Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, UP to  (Dual Sim) 50MP, 5000 mAh  COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Tecno,1470,3000.0,51.0,4.4,26.0,Phones,Tecno T301 2/Dual Sim,N/A,N/A,N/A,N/A,Button/KABAMBE/KATULULU/MULIKA MWIZI
Realme,11890,20000.0,40.55,4.1,40.0,Phones,Realme NOTE 50 6.74 INCHES DISPLAY 4GB RAM+128 GB ROM DUAL SIM 5000 MAH +POWER BANK,4GB RAM,N/A,N/A,N/A,
XIAOMI,17299,30000.0,42.34,4.3,30.0,Phones,XIAOMI Redmi 13C,8GB RAM,5000mAh,"6.71""",N/A,(+256GB Storage) Dual +COVER
Samsung,17999,35999.0,50.0,3.6,7.0,Phones,Samsung GALAXY A16,4GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
VILLAON,959,1800.0,46.72,3.8,25.0,Phones,VILLAON V110,N/A,1000mAh,"177""",N/A,"Kabambe, Wireless FM, Camera, Bright Touch, Facebook,  (Dual Sim)"
HOMMY,2599,4000.0,35.02,4.0,44.0,Phones,HOMMY 3 COLUMN PORTABLE WARDROBE,N/A,N/A,N/A,N/A,
Samsung,12559,20000.0,37.2,4.5,10.0,Phones,Samsung A06 6.7 DISPLAY 4GB RAM +128GB ROM 5000MAH DUAL SIM+gifts,4GB RAM +128GB ROM,N/A,N/A,N/A,.
Realme,11950,20999.0,43.09,3.9,9.0,Phones,"Realme Note 50 6.74"" 128GB ROM+ 4GB (Expandable to 8GB RAM) 5000mAh (Dual sim) COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU","128GB ROM, 8GB RAM",5000mAh,"6.74""",N/A,
Tecno,12650,24999.0,49.4,2.0,1.0,Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, Up to  (Dual Sim) 50MP, 5000 mAh - Orbit Black + Free Gifts"
Samsung,19599,29999.0,34.67,4.2,498.0,Phones,Samsung GALAXY A15,4GB RAM + 128GB ROM,5000mAh,N/A,Black,"6.5'' HD+, DUAL SIM, 50MP,   -"
XIAOMI,14399,29999.0,52.0,4.7,11.0,Phones,XIAOMI  Redmi 14C,8GB RAM,5160mAh,"6.88""",Black,(+256GB Storage) (Dual Sim)  -
Tecno,2550,4000.0,36.25,4.3,122.0,Phones,Tecno T529,N/A,2500mAh,N/A,Black,"screen Size28, LCD Screen, GSM, 008MP"
X,8499,16899.0,49.71,3.0,28.0,Phones,X Tigi Bison1-4G Lte-Octa Core-6GB Ram-128Gb -20Mp/20+8+2Mp-Black&Green,6GB Ram,N/A,N/A,N/A,
Tecno,12690,19999.0,36.55,4.1,13.0,Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, UP to  (Dual Sim) 50MP, 5000 mAh - Orbit White + Free Gifts"
Samsung,10995,19999.0,45.02,4.2,6.0,Phones,Samsung Galaxy A06,4GB RAM + 64GB ROM,5000mAh,N/A,Blue,"6.7'' Display,  (Dual Sim) 50MP Camera,  - Light"
Samsung,12995,24999.0,48.02,4.3,8.0,Phones,"Samsung Galaxy A06 6.7"" Display","128GB ROM, 4GB RAM",5000mAh,"6.7""",N/A,"128GB ROM + 4GB RAM (Dual Sim)50MP Camera,4G Nertwork,  - lightblue + Travel adapter & earpods"
Infinix,12290,13999.0,12.21,4.1,21.0,Phones,"Infinix Hot 50i 4G""6.7-inch",128GB ROM,5000mAh,N/A,Black,"12 GB(6+6)RAM+' Battery: , 18W Wired - SLEEK BLACK"
Vivo,6888,10000.0,31.12,4.0,4.0,Phones,Vivo Y85  4GB+64G ROM Refurbished Dual SIM6.26 Inch  Camera 13MP Face Unlock+Fingerprint Smartphone,N/A,N/A,N/A,N/A,
Tecno,17199,19999.0,14.0,4.1,21.0,Phones,Tecno Spark 30 6.78'',"128GB ROM, 8GB RAM",5000mAh,N/A,N/A,"128GB ROM+8GB RAM*(+8GB Extended Ram)_ SONY IMX682 64MP Camera (4G Dual SIM), -Stellar Shadow (1YR WRTY)"
Samsung,9894,19999.0,50.53,3.7,7.0,Phones,"Samsung Galaxy A05 64GB+4GB 50MP Triple Camera Snapdragon 680 6.7"" 90Hz Display Android 13 5000mAh 25W Type-C Charge Smart Phones Phone Smartphone",N/A,5000mAh,"6.7""",N/A,
Infinix,21599,26976.0,19.93,5.0,2.0,Phones,Infinix Hot 50 Pro+,8GB RAM,5000mAh,"6.78""",Black,128GB +  (Dual Sim)
Freeyond,7699,14999.0,48.67,4.0,480.0,Phones,Freeyond F9,N/A,5000mAh,"6.52""",Blue,"2GB+64GB, 13.0MP,4G Smartphone  Dual SIM Android Phone"
Tecno,17199,19999.0,14.0,4.1,21.0,Phones,Tecno Spark 30 6.78'',"128GB ROM, 8GB RAM",5000mAh,N/A,N/A,"128GB ROM+8GB RAM*(+8GB Extended Ram)_ SONY IMX682 64MP Camera (4G Dual SIM), -Stellar Shadow (1YR WRTY)"
Samsung,9894,19999.0,50.53,3.7,7.0,Phones,"Samsung Galaxy A05 64GB+4GB 50MP Triple Camera Snapdragon 680 6.7"" 90Hz Display Android 13 5000mAh 25W Type-C Charge Smart Phones Phone Smartphone",N/A,5000mAh,"6.7""",N/A,
Infinix,21599,26976.0,19.93,5.0,2.0,Phones,Infinix Hot 50 Pro+,8GB RAM,5000mAh,"6.78""",Black,128GB +  (Dual Sim)
Freeyond,7699,14999.0,48.67,4.0,480.0,Phones,Freeyond F9,N/A,5000mAh,"6.52""",Blue,"2GB+64GB, 13.0MP,4G Smartphone  Dual SIM Android Phone"
Samsung,18999,30999.0,38.71,4.5,8.0,Phones,Samsung GALAXY A16,6GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,  COMES WITH FREE GIFTS... (C TO C HEADER  + SILICONE COVER  ) FOR YOU"
Samsung,23999,35999.0,33.33,5.0,1.0,Phones,Samsung GALAXY A16,8GB RAM,5000mAh,N/A,N/A,"6.7'' HD+,  + 256 GB ROM, DUAL SIM, 50MP,   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Huawei,9200,10000.0,8.0,3.8,6.0,Phones,"Huawei Y9 2019 Smartphone 6.5"" HiSilicon Kirin 710 (6GB+128GB RAM) Dual SIM",128GB RAM,N/A,"6.5""",N/A,
Infinix,11099,14075.0,21.14,4.7,9.0,Phones,Infinix Smart 9,4GB RAM,5000mAh,"6.7""",N/A,"128GB +  (Dual SIM), Neo Titanium (1YR WRTY)"
Tecno,9999,12999.0,23.08,4.4,8.0,Phones,"Tecno POP 9 120Hz 6.67"" 64GB ROM+3GB RAM*(+3GB RAM Extended)4G _5000mAh","64GB ROM, 3GB RAM, 3GB RAM",5000mAh,"6.67""",Black,Infrared Remote Control-  (1YR WRTY)
Nice,2099,4599.0,54.36,4.1,14.0,Phones,Nice One GY-28 - 3 Column Portable Fabric Cloth Wardrobe – 8 Shelves & Hanging Section - Coffee Brown,N/A,N/A,N/A,N/A,
Vivo,3299,7999.0,58.76,3.0,2.0,Phones,"Vivo Refurbished Y55 2GB RAM 16GB ROM 5.2inch "" 2730 MAh Dual SIM 8MP+5MP Android Smartphone.","2GB RAM, 16GB ROM",N/A,N/A,N/A,
Samsung,9580,16000.0,40.12,4.1,20.0,Phones,Samsung GALAXY A05,"4GB RAM, 64GB ROM",N/A,N/A,N/A,"6.7 PLS LCD DISPLAY ,4GB RAM/64GB ROM,ANDROID 13,5000MAH,4G,DUAL,50MP"
Oale,6199,8000.0,22.51,0.0,0.0,Phones,"Oale S24+ - 6.52"" 32GB ROM 3GB RAM","32GB ROM, 3GB RAM",4050mAh,"6.52""",Black,"8MP, 3G -"
Samsung,23999,40000.0,40.0,4.0,51.0,Phones,Samsung GALAXY A15,8GB RAM + 256GB ROM,5000mAh,N/A,N/A,"6.5'' HD+, DUAL SIM, 50MP,  - Blue + FREEBIES (2YRS WRTY)"
Tecno,23499,24999.0,6.0,3.8,8.0,Phones,Tecno CAMON 30S,"128GB ROM, 6GB RAM",5000mAh,"6.78""",Black,"FHD+AMOLED 120Hz, 128GB ROM+6GB RAM (+6GB Extended RAM) (4G Dual Sim), - Celestial  (1YR WRTY)"
VILLAON,4950,8000.0,38.12,3.8,11.0,Phones,"VILLAON V20 SE 5.0"" 4GB RAM+32GB Storage 8MP Camera-3000mAh Dual Sim..",4GB RAM,3000mAh,"5.0""",N/A,
Samsung,18999,30000.0,36.67,3.8,6.0,Phones,Samsung Galaxy A16,128GB ROM,N/A,"6.7""",N/A,"6GB+  HD, Android 14,50MP-Camera, Battery-5000mah (Dual Sim)+COVER"
Samsung,16990,35000.0,51.46,0.0,0.0,Phones,"Samsung Galaxy A16"" 164.4 X 77.9 X 7.9 Mm (6.47 X 3.07 X 0.31 In)""4GB RAM+128GB ROM",4GB RAM+128GB ROM,5000mAh,"16""",N/A,Battery:  WWW
Realme,11890,19000.0,37.42,3.5,21.0,Phones,Realme NOTE 50 6.74 Display,4GB RAM +128GB ROM,N/A,N/A,N/A,DUAL SIM 5000 MAH +PB I12 SW
Samsung,18890,30999.0,39.06,5.0,7.0,Phones,Samsung GALAXY A16,6GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,  .."
Tecno,10599,14999.0,29.34,3.5,2.0,Phones,"Tecno POP 8 6.6""-upto 4GB RAM + 64GB Storage Android 13",4GB RAM,5000mAh,"6.6""",N/A,Battery+ BUDS+WATCH..
Tecno,32890,60000.0,45.18,0.0,0.0,Phones,Tecno CAMON 40 PRO  6.78 INCHES 8GB RAM +256GB ROM 5200 MAH BATTERY DUAL SIM I12 WATCH,8GB RAM +256GB ROM,N/A,N/A,N/A,
Bontel,1999,2500.0,20.04,4.2,39.0,Phones,"Bontel Honey 1.54""// Color Display Flip Phone//c",N/A,N/A,"1.54""",N/A,e
Oppo,4390,13499.0,67.48,0.0,0.0,Phones,Oppo Refurbished A37 Smartphone (16GB,N/A,N/A,"5.0""",N/A,"2GB),  Dual SIM Cell Phone 5MP+8MP Camera Mobile Phones, 2630 MAh Android Phones"
Samsung,23900,30999.0,22.9,4.0,2.0,Phones,Samsung Galaxy A16,256GB ROM,N/A,"6.7""",N/A,"8GB+  HD, Android 14,50MP-Camera, Battery-5000mah (Dual sim) COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Samsung,47999,69999.0,31.43,4.9,13.0,Phones,Samsung Galaxy A55 5G,"256GB ROM, 8GB RAM",5000mAh,"6.6""",N/A,"256GB ROM + 8GB RAM (Dual SIM),  - Black + FREEBIES"
Oppo,7888,12800.0,38.38,3.4,28.0,Phones,Oppo Refurbished A83 4GB+ 64GB Smartphone - 4G LTE Dual Card 5.7-inch Display - Face Unlock（Black）,N/A,N/A,N/A,N/A,
Infinix,29699,38000.0,21.84,4.5,2.0,Phones,Infinix Note 40 Pro,"8GB RAM, 16GB RAM",5000mAh,N/A,Green,"6.78'', 256GB + 8GB RAM (UPTO 16GB RAM), Dual SIM, Vintage   (1YR  WRTY)"
Itel,13978,16774.0,16.67,4.4,9.0,Phones,Itel S25,6GB RAM,500mAh,"6.78""",Black,"+ 128GB (Dual SIM), Bromo   (1YR WRTY)"
Oppo,6999,15998.0,56.25,0.0,0.0,Phones,Oppo Refurbished A3s 4G LTE Smartphone (64GB,N/A,N/A,"6.2""",N/A,"4GB),  Octa-core SDM450, 13MP+2MP Camera, Dual SIM, 4230 MAh Cell Phone"
Samsung,10299,22999.0,55.22,4.7,12.0,Phones,Samsung Galaxy A05,4GB RAM,5000mAh,N/A,N/A,"6.7''   + 64GB  (Dual Sim) 50MP Camera,  - Black + Smart Watch & Buds"
XIAOMI,11699,17499.0,33.14,3.4,5.0,Phones,XIAOMI Redmi 14C,4GB RAM,5160mAh,"6.88""",Blue,(+128GB Storage) (Dual Sim)  - Starry
Infinix,11099,14075.0,21.14,4.1,10.0,Phones,Infinix Smart 9,4GB RAM,5000mAh,"6.7""",Green,"128GB +  (Dual SIM), Mint  (1YR WRTY)"
Itel,1299,1800.0,27.83,4.4,163.0,Phones,"Itel 2160// Dual SIM//Black//""C.E""",N/A,N/A,N/A,N/A,
Tecno,20200,35000.0,42.29,4.5,6.0,Phones,Tecno SPARK 20 PRO,"8GB RAM, 16GB RAM, 256GB ROM",N/A,"6.78""",N/A,"IPS LCD,8GB RAM UPTO  16GB RAM,256GB ROM,BUDS,DISK,WATCH,OTG & RING"
Oking,915,1174.0,22.06,4.1,97.0,Phones,Oking OK2166,N/A,1000mAh,"1.77""",Black,"Wireless FM ,Camera, Bright Touch,  (Dual Sim) -   (1YR WRTY)"
Oale,6749,8000.0,15.64,3.0,3.0,Phones,"Oale Smart 9 - 6.6"" 64GB ROM 3GB RAM 8MP 5075mAh 3G - Black","64GB ROM, 3GB RAM",5075mAh,"6.6""",N/A,
Samsung,24899,39999.0,37.75,4.2,21.0,Phones,Samsung Galaxy A25 5G,6GB RAM + 128GB ROM,N/A,N/A,N/A,"6.5'' , 50MP  (Dual Sim)- Brave Black + Smart Watch & Power Bank"
Tecno,27950,50000.0,44.1,0.0,0.0,Phones,Tecno CAMON 40  6.78 INCHES 8GB RAM +256GB ROM,8GB RAM +256GB ROM,N/A,N/A,N/A,"CURVED SCREEN, 5200 MAH BATTERY DUAL SIM WATCH MAGNIFIER"
Tecno,1749,3800.0,53.97,4.7,11.0,Phones,Tecno T301 2/Dual Sim,N/A,N/A,N/A,N/A,Button/KABAMBE/KATULULU/MULIKA MWIZI + FREE WATCH AND BELT
Nokia,1899,7999.0,76.26,4.8,6.0,Phones,Nokia 6310 Dual Sim,N/A,N/A,N/A,N/A,
Tecno,1460,2200.0,33.64,4.4,48.0,Phones,Tecno T301; (Dual Sim) Memory Card Slot,N/A,N/A,N/A,Black,black
XIAOMI,11650,19999.0,41.75,4.3,33.0,Phones,XIAOMI Redmi A3x,4GB RAM,5000mAh,"6.71""",Black,"Display  + 128GB,  (Dual SIM)"
Realme,12595,15000.0,16.03,3.9,32.0,Phones,"Realme Note 50 6.74"" 256GB ROM+4GB RAM(Upto 8GB RAM) 5000mAH 13MP Al Camera Dual sim-Midnight Black","256GB ROM, 4GB RAM, 8GB RAM",N/A,"6.74""",N/A,
XIAOMI,24999,34999.0,28.57,5.0,2.0,Phones,XIAOMI  Redmi Note 14,8GB RAM,5500mAh,"6.67""",N/A,"256GB +  (Dual SIM), Midnight Black ,Red Watch+F9 Earbuds"
Samsung,20699,29999.0,31.0,4.0,89.0,Phones,Samsung Galaxy A15,6GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.5'' Display,  (Dual Sim) 50MP,   - Blue + Smart watch & Power bank"
Oppo,16895,25000.0,32.42,3.0,2.0,Phones,Oppo A3X,"128GB ROM, 4GB RAM",N/A,"6.67""",N/A,"IPS LCD DISPLAY  INCHES,128GB ROM & 4GB RAM, DUAL SIM SW PB BDS"
Samsung,13700,22999.0,40.43,4.3,83.0,Phones,Samsung  Galaxy A05S,4GB RAM + 128GB ROM,5000mAh,"6.7""",Silver,"90HZ, 50MP,  -"
Oking,945,1174.0,19.51,2.3,4.0,Phones,Oking OK2160,N/A,1000mAh,"1.77""",Black,"Screen Kabambe, Wireless FM ,Camera, Bright Touch,  (Dual Sim) -   (1YR WRTY)"
XIAOMI,33899,45999.0,26.3,0.0,0.0,Phones,XIAOMI Redmi Note 14 pro,8GB RAM,5500mAh,"6.67""",N/A,"256GB Storage+ , (Dual SIM),  Battery+EARPODS+WATCH"
Samsung,28199,49999.0,43.6,4.2,12.0,Phones,Samsung Galaxy A25 5G,"256GB ROM, 8GB RAM",5000mAh,"6.5""",Black,"256GB ROM + 8GB RAM (Dual SIM),  - Blue"
Infinix,24699,35999.0,31.39,5.0,3.0,Phones,Infinix HOT 50 PRO PLUS,N/A,N/A,"6.78""",N/A,"AMOLED CURVED SCREEN DISPLAY  INCHES(8GB +8GB) RAM & 128 GB ROM,5000MAH,50MP  COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Air,379,899.0,57.84,3.3,6.0,Phones,Air Vent Car Mobile Phone Holder  -  Black,N/A,N/A,N/A,N/A,
Itel,16990,30000.0,43.37,4.5,11.0,Phones,Itel S23+(PLUS),N/A,N/A,"6.78""",N/A,"INCHES AMOLED,CURVED SCREEN,DUAL SIM,ANDROID 13,50MP CAMERA,5000MAH"
XIAOMI,15480,22000.0,29.64,4.4,11.0,Phones,XIAOMI REDMI 14C,"8GB RAM, 256GB ROM",N/A,"6.88""",N/A,"INCHES,8GB RAM & 256GB ROM,BUDS,POWERBANK & WATCH,SPLY"""
Itel,9999,17000.0,41.18,4.0,24.0,Phones,Itel A70,256GB ROM,N/A,N/A,N/A,"6.6 INCHES IPS LCD DISPLAY,/UPTO 12 GB RAM,DUAL SIM,5000MAH"
Maxfone,6099,11000.0,44.55,3.0,3.0,Phones,"Maxfone 30 Pro 4G - 6.55""","32GB ROM, 3GB RAM",N/A,"6.55""",Black,"64GB (32GB ROM + 32GB SD Card), 3GB RAM, 8MP, 4G Network -"
Itel,9999,14999.0,33.34,3.2,5.0,Phones,Itel A70,8GB RAM,5000mAh,N/A,N/A,6.66 display upto  + 128GB Storage 8MP  Battery-+EARPODS+WATCH.
XIAOMI,9499,19999.0,52.5,2.3,3.0,Phones,"XIAOMI Redmi A3x 6.71"" 3GB RAM + 64GB ROM",3GB RAM + 64GB ROM,5000mAh,"6.71""",N/A,Android 14 (Dual Sim)  - White + Free Gifts
Samsung,13700,22999.0,40.43,4.2,94.0,Phones,Samsung  Galaxy A05S,4GB RAM + 128GB ROM,5000mAh,"6.7""",Black,"90HZ, 50MP,  -"
Tecno,32559,45000.0,27.65,0.0,0.0,Phones,Tecno CAMON 40 PRO 6.78 INCHES 8GB RAM +256GB ROM,8GB RAM +256GB ROM,N/A,N/A,N/A,"Curved Screen, 5200 MAH BATTERY DUAL SIM+GIFT,LED WATCH"
Tecno,28699,36000.0,20.28,4.0,8.0,Phones,Tecno Camon 30,8GB RAM,5000mAh,"6.78""",N/A,"256GB +  (+8GB Extended), Dual SIM, 4G, Iceland Basaltic Dark (1YR WRTY)"
Samsung,16899,35999.0,53.06,4.8,5.0,Phones,Samsung GALAXY A16,4GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,   COMES WITH FREE GIFTS (C TO C HEADER  + SILICONE COVER  ) FOR YOU"
Realme,14899,29999.0,50.34,4.6,7.0,Phones,Realme C53,"256GB ROM, 8GB RAM",5000mAh,"6.74""",Black,"256GB ROM + 8GB RAM (Dual SIM),  -"
Realme,10900,15000.0,27.33,3.0,3.0,Phones,Realme NOTE 50 6.74 INCHES DISPLAY 4GB RAM+128 GB ROM DUAL SIM 5000 MAH - Black,4GB RAM,N/A,N/A,N/A,
Infinix,12290,17999.0,31.72,4.2,17.0,Phones,"Infinix Hot 50i 4G""6.7-inch",128GB ROM,5000mAh,N/A,N/A,12 GB(6+6)RAM+' Battery:
Tecno,12990,23000.0,43.52,5.0,1.0,Phones,Tecno Spark 30c,128GB ROM,N/A,N/A,N/A,"6.67'' HD+,  + (4+4)GB RAM (Dual Sim) 50MP, 5000 mAh - SPEAKER I12"
XIAOMI,12390,20000.0,38.05,4.0,5.0,Phones,XIAOMI REDMI 14C,"8GB RAM, 128GB ROM",N/A,"6.88""",N/A,"IPS LCD ,UPTO 8GB RAM & 128GB ROM,5160MAH,50MP,18W,WATCH & SPEAKER"
Realme,13650,25999.0,47.5,4.0,13.0,Phones,Realme C61 6.74'',"128GB ROM, 6GB RAM",5000mAh,N/A,Gold,"128GB ROM + 6GB RAM (Dual SIM),  Battery - Sparkle"
Freeyond,10999,21196.0,48.11,4.2,227.0,Phones,Freeyond M5,N/A,5000mAh,"6.52""",N/A,"8GB+128GB, 50MP,4G Smartphone  Dual SIM Android Phone"
Samsung,9599,15000.0,36.01,4.5,17.0,Phones,Samsung GALAXY A05,"4GB RAM, 64GB ROM",N/A,N/A,N/A,"6.7 PLS LCD DISPLAY ,4GB RAM/64GB ROM,ANDROID 13,5000MAH,4G,DUAL,50MP"
XIAOMI,12390,20000.0,38.05,4.2,25.0,Phones,XIAOMI REDMI 14C,4GB RAM,N/A,"6.88""",N/A,"IPS LCD DISPLAY , +128GB STORAGEMWATCH,BUDS & POWERBANK"
XIAOMI,15799,19000.0,16.85,4.4,18.0,Phones,XIAOMI Redmi 13 6.79'' 6GB+128GB Dual SIM,N/A,N/A,N/A,Black,"4G, 5030 MAh - Midnight  (2YRS WRTY)"
Samsung,23595,30000.0,21.35,4.4,8.0,Phones,Samsung Galaxy M35 5G,6GB RAM,6000mAh,"6.6""",Blue,"128GB +  (Dual SIM), Daybreak"
Samsung,22599,49999.0,54.8,3.4,5.0,Phones,Samsung  Galaxy A16,256GB ROM,N/A,"6.7""",Black,"8GB+   HD, Android 14,50MP-Camera, Battery-5000mah -"
Vivo,8699,10000.0,13.01,4.2,5.0,Phones,Vivo Y17 6+128GB ROM Dual SIM 6.35-inch Screen HD Camera 13MP Face Unlock + Fingerprint Refurbished,128GB ROM,N/A,N/A,N/A,
Nokia,1899,7999.0,76.26,0.0,0.0,Phones,Nokia 6310 Mobile Phones,N/A,N/A,"2.8""",N/A,"Dual SIM Cards Cell Phone Main Camera 1150 MAh Removable, Durable Feature Phone Classic For Basic Communication"
HOMMY,2599,4000.0,35.02,3.8,188.0,Phones,HOMMY Mettalic Portable Cloth Wardrobe 3 Column,N/A,N/A,N/A,N/A,
Oking,915,1174.0,22.06,4.1,91.0,Phones,Oking OK2166,N/A,1000mAh,"1.77""",N/A,"Wireless FM ,Camera, Bright Touch,  (Dual Sim) - Grey"
Multipurpose,399,500.0,20.2,3.8,6.0,Phones,Multipurpose Tripod  Octopus Tripod Stand + Phone Holder - Black,N/A,N/A,N/A,N/A,
Oking,1249,1548.0,19.32,4.0,1.0,Phones,Oking OK3390 Cell Phone,N/A,N/A,"1.77""",Black,- Wireless FM - Tri SIM - Big Battery-   (1YR WRTY)
Itel,1099,1500.0,26.73,3.7,11.0,Phones,Itel 2163,N/A,1000mAh,"1.8""",N/A,32MB + 32MB (Dual SIM)
Infinix,25299,35999.0,29.72,4.5,2.0,Phones,Infinix Hot 50 Pro Plus,16GB RAM,N/A,N/A,N/A,"6.78'' CURVED Display, Upto +256GB Storage,108MP Camera,5000mah Battery+GIFTS"
XIAOMI,21395,30000.0,28.68,4.6,5.0,Phones,XIAOMI Redmi Note 14,6GB RAM,5500mAh,"6.67""",Black,"128GB +  (Dual SIM), Midnight"
Tecno,28899,39999.0,27.75,4.2,38.0,Phones,Tecno  Camon 30,256GB ROM,5000mAh,"6.78""",N/A,"Display,  + 16GB (8GB + 8GB) RAM 4G (Dual SIM) - +MG SW OTG"
Tecno,1850,3900.0,52.56,3.8,9.0,Phones,Tecno BEST SMALL BUTTON PHONE T301,N/A,N/A,N/A,N/A,"Dual Sim, Button KABAMBE/ KATULULU phone + Free Headphone & Cap Free"
Samsung,11599,19999.0,42.0,3.3,7.0,Phones,Samsung A06,4GB RAM + 64GB ROM,5000mAh,N/A,N/A,"6.7'' Display,  50MP Camera, +POWERBANK&WATCH"
Samsung,28900,50000.0,42.2,3.9,7.0,Phones,Samsung Galaxy A25 5G,8GB RAM,5000mAh,"6.5""",Blue,256GB +  (Dual SIM)
Freeyond,9499,18625.0,49.0,3.9,344.0,Phones,Freeyond F9,N/A,5000mAh,"6.52""",N/A,"3GB+128GB, 4G Smartphone,13.0MP , Dual SIM Android Phones"
Oppo,20999,39999.0,47.5,3.8,4.0,Phones,Oppo A38,6GB RAM + 128GB ROM,5000mAh,"6.56""",Black,"Display, 50MP, 4G LTE,  -Glowing"
Infinix,12290,13999.0,12.21,4.4,9.0,Phones,"Infinix Hot 50i 4G""6.7-inch",128GB ROM,5000mAh,N/A,Red,"12 GB(6+6)RAM+' Battery: , 18W Wired"
VILLAON,4950,7000.0,29.29,3.2,5.0,Phones,VILLAON V20SE//5.0 SCREEN DISPLAY//3000MAH BATTERY//4GB +32GB STORAGE,N/A,N/A,N/A,N/A,
Huawei,9299,16038.0,42.02,3.7,38.0,Phones,"Huawei Y9 2019 Refurbished Smartphone 6.5"" HiSilicon Kirin 710 -6GB+128GB -Black",N/A,N/A,"6.5""",N/A,
Nokia,2299,2299.0,0.0,5.0,8.0,Phones,Nokia 150 - 2.4-Inch,N/A,1020mAh,N/A,Green,"Dual SIM,  -"
Nokia,1829,7000.0,73.87,4.6,5.0,Phones,Nokia 5310 dual sim,N/A,N/A,N/A,N/A,
Realme,9899,11999.0,17.5,4.6,14.0,Phones,Realme Note 50,3GB RAM,5000mAh,"6.7""",Black,"64GB +  (Dual SIM), Midnight"
XIAOMI,12740,23999.0,46.91,4.2,12.0,Phones,XIAOMI  Redmi 14C,6GB RAM,5160mAh,"6.88""",Black,(+128GB Storage) (Dual Sim)  -
Infinix,12980,25000.0,48.08,3.4,5.0,Phones,Infinix HOT 50i Display: 6.7 HD RAM: 6GB (Expandable Up To 12GB) ROM: 128GB DUAL SIM  BUDS,N/A,N/A,N/A,N/A,
Samsung,13700,22999.0,40.43,3.8,12.0,Phones,Samsung  Galaxy A05S,4GB RAM + 128GB ROM,5000mAh,"6.7""",N/A,"90HZ, 50MP,  - Violet"
XIAOMI,24462,26000.0,5.92,5.0,1.0,Phones,XIAOMI Redmi Note 14,8GB RAM,5500mAh,"6.67""",Black,"256GB +  (Dual SIM), Midnight  (1YR WRTY) + Free 20000mAh Redmi 18W Fast Charge Power Bank"
Samsung,22899,39999.0,42.75,3.0,1.0,Phones,Samsung  Galaxy A16,256GB ROM,N/A,"6.7""",N/A,"8GB+   HD, Android 14,50MP-Camera, Battery-5000mah -Black +Free Gifts"
Infinix,21599,26976.0,19.93,0.0,0.0,Phones,Infinix Hot 50 Pro+,8GB RAM,5000mAh,"6.78""",Green,"128GB +  (Dual Sim), Aurora"
