Name,Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product
H430P OSU Graphics Drawing Tablet with Battery-Free Stylus,H430P,"KSh 8,500",,,,5 out of 5(1),Tablets
Bebe PRIME KIDS STUDY TABLET 8INCH 256GB/6GB 5G 4000MAH SIMCARD SLOT WITH UNBREAKABLE SCREEN,Bebe,"KSh 9,699 - KSh 13,999","KSh 13,999",,,,Tablets
"LCD Writing Tablet, Erasable Reusable Electronic Drawing Pads(Pink)",LCD,KSh 700,,,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet - 12inches,LCD,"KSh 1,300",,,,,Tablets
"redbeat A2 Tablet,Dual SIM,10.1'',8(4+4)GB/128GB, Android14,6000mAh Battery,Gray",redbeat,"KSh 15,499","KSh 19,632",,,5 out of 5(1),Tablets
Ccit  7 INCH Kids tablet,Ccit,"KSh 12,600","KSh 15,000",,,,Tablets
Bebe KIDS STUDY TABLET 64GB/4GB UPGRADE WITH STATIONERY SET,Bebe,"KSh 6,699","KSh 8,899",,,4.2 out of 5(6),Tablets
Bebe KIDS STUDY/PLAY TABLET 128GB/4GB WITH CARTOON RUBBER COVER NEW EDITION,Bebe,"KSh 6,599","KSh 9,999",,,5 out of 5(1),Tablets
Bebe KIDS STUDY TABLETS 128GB/4GB 5G WITH SIMCARD SLOT UNBREAKABLE SCREEN,Bebe,"KSh 8,499","KSh 9,800",,,4.7 out of 5(9),Tablets
Bebe NEW SELFIE EDITION KIDS STUDY TABLETS 128GB/4GB UNBREAKABLE  SCREEN,Bebe,"KSh 6,599","KSh 8,999",,,,Tablets
XP Pen DECO01V2 Graphic Drawing Tablet 10 x 6 Inch Passive Stylus 8192 Levels with Tilt and 8 Shortcuts – Compatible with Windows/Mac OS/Chromebook/Android,XP,"KSh 17,500",,,,5 out of 5(1),Tablets
"Modio KIDS STUDY TABLETS 256GB/6GB 5G 4000MAH WITH SIMCARD SLOT SILICONE COVER,TOUCH PEN",Modio,"KSh 8,599","KSh 11,499",,,1 out of 5(1),Tablets
Modio  Battery 4000mah  6GB/256GB Android kid's Tablet SINGLE SIM CARD SLOT,Modio,"KSh 9,998","KSh 12,000",,,,Tablets
10 INCH ANDROID TABLET- 512GB - 8GB - 6000MAH 5G - SIMCARD TABLET + KEYBOARD-MOUSE,10,"KSh 14,999","KSh 17,999",,,4.4 out of 5(8),Tablets
Idino 6000mAH RAM 8GB/ROM 512GB  10inch Android 11 SIM CARD SLOT NOTEBOOK 6 TABLET PC,Idino,"KSh 19,998","KSh 26,000",,,3.7 out of 5(6),Tablets
TiLECC Android 12 7 Inch Kid Tablet Dual Camera 6GB RAM 128GB 5000mAh Blue,TiLECC,"KSh 6,999","KSh 12,999",,,,Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB,Bebe,"KSh 6,699","KSh 8,399",,,5 out of 5(3),Tablets
Modio  5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 11,995","KSh 15,000",,,,Tablets
"LCD Writing Tablet Unbreakable with Stylus Pen Re-Writable with Screen for Educational, Drawing, Playing, Handwriting, Notes Gifts for Kids & Adults",LCD,"KSh 1,300",,,,5 out of 5(2),Tablets
"Samsung Galaxy Tab S6 Lite, 10.4""  -4GB RAM - 64GB ROM - Wi-Fi - Android 10 -Oxford Gray",Samsung,"KSh 38,890","KSh 60,000",,,5 out of 5(6),Tablets
"Modio Kids Tablet, crafted with 6GB RAM and 256GB ROM Battery 4000mah SINGLE SIMCARD SLOT",Modio,"KSh 9,998","KSh 12,000",,,,Tablets
C Idea CM516 Tablet Tablet With 6GB RAM 128GB ROM  Android 14 Sim  Purple,C,"KSh 5,525","KSh 11,050",,,2.7 out of 5(3),Tablets
Idino NEW NOTEBOOK ACTION TABLET 10000MAH 518GB/8GB SIMCARD SLOT 10inch 5G SIMCARD SLOT WITH BT KEYBOARD FREE SMART WATCH AND FREE BT HEADSET,Idino,"KSh 17,999","KSh 24,999",,,,Tablets
"Bebe 10INCH KIDS STUDY TABLET 256GB/6GB 6000MAH,5G SIMSLOT UNBREAKABLE SCREEN,MULTI LAYERED SHOCK COVER AND FREE JOYSTICK GAME CONTROL",Bebe,"KSh 15,999","KSh 22,000",,,,Tablets
"LCD Writing Tablet Unbreakable with Stylus Pen Re-Writable with Screen for Educational, Drawing, Playing, Handwriting, Notes Gifts for Kids & Adults",LCD,"KSh 1,200",,,,,Tablets
Bebe KIDS STUDY TABLETS 5G 256GB/6GB 8inch With Simcard Slot,Bebe,"KSh 10,499","KSh 16,000",,,3.9 out of 5(7),Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB UNICORN EDITION,Bebe,"KSh 6,699","KSh 8,700",,,3.8 out of 5(5),Tablets
Bebe  KIDS STUDY TABLET  UNBREAKABLE SCREEN SIMCARD  SLOT,Bebe,"KSh 9,299","KSh 13,500",,,,Tablets
"Bebe KIDS STUDY TABLETS 5G,256GB/6GB, 10.1INCH, WITH SIMCARD SLOT, ANDROID 12, 6000aMH",Bebe,"KSh 16,060","KSh 23,999",,,,Tablets
"Samsung Galaxy Tab A7 Lite - 8.7"" ,32GB+3GB RAM, 5100 MAh,Android 11,(Single Sim) - Gray",Samsung,"KSh 29,998","KSh 35,999",,,,Tablets
"C Idea Adults Tablets, 10 Inches Android 12 Sim 8GB+512GB Storage Keyboard N (Red)",C,"KSh 11,699","KSh 21,134",,,,Tablets
Red 8.5 Inches Digital Writing Lcd Writing Tablet For Kids,Red,KSh 799,"KSh 1,500",,,,Tablets
TiLECC Android 12 7 Inch Kid Tablet Dual Camera 6GB RAM 128GB 4000mAh Purple,TiLECC,"KSh 6,899","KSh 12,999",,,,Tablets
"BéBé-TAB  B69s Android Kids Tablet WiFi+Simcard 7"" 128GB 4GB",BéBé-TAB,"KSh 7,999","KSh 9,999",,,,Tablets
12 Inch Erasable LCD Digital Writing Board Kids Drawing Tablet Kids,12,KSh 799,"KSh 1,499",,,,Tablets
C Idea Adults Tablets，10 Inches Android 12 Sim 8GB+512GB Storage Keyboard(Pink),C,"KSh 11,699","KSh 21,134",,,3.7 out of 5(49),Tablets
"Smart2030 Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color PINK",Smart2030,"KSh 9,999","KSh 16,999",,,,Tablets
S Color GT20 PRO PC 10.1inch 6000mAh Tablet SIM 5G/WIFI/BT 16GB RAM + 512GB ROM Android 13,S,"KSh 20,000","KSh 25,999",,,4.7 out of 5(3),Tablets
Bebe KIDS STUDY/PLAY TABLET 64GB/4GB WITH RUBBER COVER,Bebe,"KSh 6,599","KSh 9,499",,,4 out of 5(2),Tablets
Bebe KIDS STUDY TABLETS 128GB/4GB With Simcard Slot,Bebe,"KSh 8,999","KSh 13,500",,,3.5 out of 5(2),Tablets
"Modio NEW M36 10ICH STUDENTS/ADULTS 512GB/12GB 8000MAH 5G SIMCARD SLOT TABLET BT KEYBOARD,MOUSE,TOUCH PEN",Modio,"KSh 14,499","KSh 18,999",,,,Tablets
Bebe KIDS STUDY/PLAY TABLET 128GB/4GB ELEPHANT EDITION WITH HEAVY SILICONE COVER,Bebe,"KSh 6,599","KSh 9,299",,,,Tablets
"Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color  PINK",Modio,"KSh 9,000","KSh 15,000",,,2.5 out of 5(2),Tablets
S Color 16GB RAM + 512GB ROM 10.1inch FHD IPS 5000mAh Smart Tablet SIM 5G/DUAL-SIM/WIFI/BT 13.0MP + 30.0MP 9V/2A Battery 6000mAh Screen IPS,S,"KSh 20,009","KSh 26,000",,,3 out of 5(1),Tablets
LCD ELECTRONIC COLOR WRITING GRAPHIC TABLET 8.5'',LCD,KSh 700,KSh 762,,,5 out of 5(1),Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB WITH RUBBER COVER,Bebe,"KSh 6,599","KSh 8,800",,,3.3 out of 5(3),Tablets
Modio E LEARNING KIDS TABLET 6GB RAM 256 GB ROM WITH SIM CARD AND MEMORY CARD SLOT,Modio,"KSh 11,209","KSh 11,344",,,5 out of 5(1),Tablets
Modio KIDS STUDY TABLET 8INCH 256GB/6GB 5G 4000MAH WITH SIMCARD SLOT AND TOUCH PEN,Modio,"KSh 8,999","KSh 13,499",,,,Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB For WIFI Only {no Sim Card Slot},Bebe,"KSh 7,500",,,,2.5 out of 5(2),Tablets
S Color 16GB RAM + 512GB ROM 10.1inch FHD IPS 5000mAh Smart Tablet SIM 5G/DUAL-SIM/WIFI/BT 13.0MP + 30.0MP 9V/2A Battery 6000mAh,S,"KSh 23,009","KSh 26,999",,,5 out of 5(1),Tablets
Bebe KIDS STUDY TABLETS 256GB/6GB 5G SIM SLOT10INCH,Bebe,"KSh 12,899","KSh 18,399",,,5 out of 5(1),Tablets
Modio  6000mAH RAM 8GB/ ROM 512GB 10inch Android 11 Dual SIM CARD SLOT 5G TABLET PC Front 5PM Rear 13PM Android 12.0,Modio,"KSh 19,999","KSh 27,000",,,,Tablets
KIDS Pad LCD Drawing////Writing Educational Tablet,KIDS,"KSh 1,200",,,,,Tablets
KIDS Pad LCD Drawing////Writing Educational Tablet (Red Color),KIDS,"KSh 1,100",,,,2 out of 5(2),Tablets
Bebe 3500mAh Big ROM 256GB+RAM 6GB 8inch KIDS STUDY TABLETS 5G With Simcard Slot,Bebe,"KSh 12,999","KSh 14,999",,,,Tablets
Inspiroy H580X - Graphics Drawing Tablet,Inspiroy,"KSh 12,700",,,,4.5 out of 5(2),Tablets
Bebe KIDS STUDY TABLET 5G 128GB/4GB WITH SIMCARD SLOT UNICORN EDITION WITH REUSABLE BOX,Bebe,"KSh 8,499 - KSh 9,000","KSh 9,000",,,,Tablets
12 Inches Digital Writing Lcd Writing Tablet For Kids,12,KSh 799,"KSh 1,399",,,,Tablets
8.5 Inches LCD Screen Writing Pad Kids Digital,8.5,"KSh 1,200",,,,,Tablets
"Inspiroy H1060P Graphics Drawing Tablet with 8192 Pressure Sensitivity Battery-Free Stylus and 12 Customized Hot Keys, 10 x 6.25 inches Digital Art Tablet for Mac, Windows PC and Android",Inspiroy,"KSh 17,999","KSh 19,999",,,,Tablets
Modio  5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 15,100",,,,,Tablets
Idino NEW NOTEBOOK BOOM TABLET 10000MAH 518GB/8GB SIMCARD SLOT 10inch 5G SIMCARD SLOT WITH BT KEYBOARD AMOLED AI TECH,Idino,"KSh 17,999","KSh 22,300",,,,Tablets
Bebe KIDS STUDY TABLET 128GB/4GB 5G UNBREAKABLE SCREEN,Bebe,"KSh 8,499","KSh 9,980",,,3.8 out of 5(5),Tablets
Bebe KIDS STUDY TABLET 64GB/4GB FROG EDITION,Bebe,"KSh 6,599","KSh 8,999",,,4.1 out of 5(9),Tablets
"For 7""Lenovo Tab 2 A7-10 A7-10F A7-20 A7-20F LCD",For,"KSh 11,656","KSh 17,485",,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet - 12inches,LCD,"KSh 1,500",,,,,Tablets
Kids LED Handwriting Board Imagine Drawing - Pink,Kids,"KSh 2,000","KSh 4,000",,,4.5 out of 5(6),Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB WITH REUSABLE BOX,Bebe,"KSh 6,499","KSh 8,499",,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet,LCD,KSh 808,"KSh 1,200",,,4 out of 5(1),Tablets
"LCD Writing Tablet Unbreakable with Stylus Pen Re-Writable with Screen for Educational, Drawing, Playing, Handwriting, Notes Gifts for Kids & Adults",LCD,"KSh 1,200",,,,,Tablets
"LCD WRITING TABLET GRAPHIC DRAWING EDUCATIONAL 6.5""",LCD,KSh 900,,,,3 out of 5(2),Tablets
Wacom  One by Digital Tablet medium Tablet-  EMEA-North,Wacom,"KSh 21,412","KSh 24,539",,,,Tablets
Bebe  KIDS STUDY TABLET 128GB/4GB 8INCH 5000MAH FREE BT HEADSET WITH SIMCARD SLOT,Bebe,"KSh 9,499","KSh 13,888",,,,Tablets
Smart 2030 S Color 16GB RAM + 512GB ROM 10.1inch FHD IPS 5000mAh Smart Tablet SIM 5G/DUAL-SIM/WIFI/BT 13.0MP + 30.0MP 9V/2A,Smart,"KSh 20,001","KSh 25,999",,,,Tablets
Bebe NEW B42 PRO KIDS STUDY TABLETS 128GB/4GB WITH RUBBER COVER AND  MINI TOUCH PEN,Bebe,"KSh 6,599","KSh 8,999",,,,Tablets
"Smart2030 Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color BLUE",Smart2030,"KSh 9,998","KSh 16,999",,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet,LCD,"KSh 1,000",,,,4 out of 5(5),Tablets
Modio Educational kids tablet (WITH SIMCARD SLOT),Modio,"KSh 13,488","KSh 17,680",,,,Tablets
Bebe KIDS STUDY TABLET WITH SIMCARD SLOT,Bebe,"KSh 11,550","KSh 15,000",,,,Tablets
Bebe KIDS STUDY TABLETS 256GB/6GB 10INCH 5G WithSIMCARD SLOT 10000MAH UNBREAKABLE SCREEN/TOUCH PEN,Bebe,"KSh 12,899","KSh 17,999",,,,Tablets
Modio NEW M128 KIDS STUDY TABLET 8INCH 256GB/6GB 4000MAH 5G SIMCARD SLOT WITH SILICONE COVER,Modio,"KSh 9,499","KSh 12,599",,,,Tablets
"Modio KIDS/PUPILS 10INCH/256GB 6GB,6000MAH /5G DUAL SIMCARD SLOT WITH TOUCH PEN",Modio,"KSh 15,499","KSh 21,000",,,,Tablets
Bebe KIDS STUDY TABLETS 6GB/256GB 5G SIM SLOT 10INCH UNBREAKABLE SCREEN,Bebe,"KSh 12,999","KSh 16,999",,,5 out of 5(1),Tablets
Bebe PRIME KIDS STUDY TABLET 8INCH 256GB/6GB 5G WITH SIMCARD SLOT 4000MAH UNBREAKABLE SCREEN,Bebe,"KSh 9,399","KSh 14,999",,,,Tablets
Bebe kids study tablet 64GB/4GB FROG EDITION,Bebe,"KSh 6,599","KSh 8,299",,,3.4 out of 5(8),Tablets
Modio  M797 (6+256GB) Kids tablets,Modio,"KSh 11,250","KSh 17,000",,,,Tablets
Modio KIDS STUDY TABLET 256GB/6GB 4000MAH 5G WITH SILICONE COVER AND TOOCH PEN,Modio,"KSh 8,950","KSh 10,999",,,5 out of 5(1),Tablets
"Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color BLUE",Modio,"KSh 9,992","KSh 17,000",,,,Tablets
Modio M797 (6+256GB) Kids tablets,Modio,"KSh 16,999",,,,,Tablets
S Color GT40 PRO PC 10.1inch 5000mAh Tablet SIM 5G/WIFI/BT  8GB RAM + 512GB ROM,S,"KSh 19,997","KSh 24,999",,,5 out of 5(1),Tablets
Educational tablet for children wordpad-Learn by playing,Educational,"KSh 1,299","KSh 2,000",,,,Tablets
"Inspiroy Dial Wireless Graphics Drawing Tablet with Dial Controller Battery-Free Stylus Tilt 8 Express Keys, 10.5x6.5inch, Works with Mac, Windows & Linux, (E-Learning/Remote Working)",Inspiroy,"KSh 24,999",,,,,Tablets
"KAMVAS 13 Drawing Tablet with Screen, 13.3"" Full-Laminated Graphics Tablet with Battery-Free Stylus Tilt Support for Digital Art, Paint & Design, Work with Mac, PC & Mobile, Black",KAMVAS,"KSh 41,999","KSh 44,999",,,,Tablets
8.5 Inches Generic Digital Writing Lcd Writing Tablet For Kids--,8.5,"KSh 1,200",,,,4.5 out of 5(8),Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB,Bebe,"KSh 7,500","KSh 8,000",,,,Tablets
Bebe kids study tablets 64GB/4GB,Bebe,"KSh 6,699","KSh 8,399",,,,Tablets
Modio 6000mAH RAM 8GB/ ROM 512GB 10inch Android 11 Dual SIM CARD SLOT 5G TABLET PC Android 12.0 Front 5PM Rear 13PM,Modio,"KSh 23,009","KSh 28,000",,,,Tablets
Bebe  KIDS STUDY TABLET 4GB/128GB 5G UNBREAKABLE SCREEN SIMCARD SLOT,Bebe,"KSh 10,990",,,,,Tablets
8.5 Inch LCD Drawing Portable Digital Pad Writing,8.5,KSh 790,"KSh 1,500",,,3 out of 5(1),Tablets
Wacom Intuos Medium Bluetooth Black Digital Drawing Tablet,Wacom,"KSh 39,788","KSh 43,882",,,,Tablets
"Fire HD 8"" Kids  Tablet - Blue(1 YR WRTY)",Fire,"KSh 29,325","KSh 58,650",,,,Tablets
Bebe NEW ELEPHANT EDITION KIDS STUDY TABLETS 128GB/4GB WITH HEAVY RUBBER COVER,Bebe,"KSh 6,599","KSh 11,000",,,,Tablets
8.5 Inches Generic Digital Writing Writing Tablet For Kids,8.5,KSh 799,"KSh 1,200",,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet,LCD,"KSh 1,400",,,,,Tablets
Modio  KIDS STUDY TABLETS 256GB/6GB 5G WITH SIMCARD SLOT,Modio,"KSh 11,800",,,,,Tablets
Bebe  6000mAH RAM 6GB/ROM 256GB 10inch Android 12 SIM CARD SLOT KIDS Studying TABLET BLUE,Bebe,"KSh 14,999","KSh 15,999",,,,Tablets
Modio KIDS STUDY TABLET 128GB/4GB 4000mAh WiFi,Modio,"KSh 12,000",,,,,Tablets
XP Pen Deco 640 Drawing Tablet With 16384 Pressure Levels Sensitivity Battery-Free Stylus 6*4 Inch OSU Drawing Pad Graphic Tablet For Digital Drawing Teaching Designing Editing Work For PC Mac Android,XP,"KSh 9,500",,,,,Tablets
Bebe KIDS STUDY TABLETS 256GB/6GB 5G WITH SIMCARD SLOT UNBREAKABLE SCREEN/ HARD COVER,Bebe,"KSh 8,999","KSh 13,999",,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet,LCD,KSh 761,KSh 850,,,,Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB,Bebe,"KSh 6,599","KSh 8,999",,,4 out of 5(5),Tablets
"Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color PINK",Modio,"KSh 9,996","KSh 16,999",,,,Tablets
10'' LCD ELECTRONIC WRITING TABLET + CASE COVER,10'',"KSh 1,400",,,,,Tablets
"LCD Writing Tablet,10Inch Colorful Drawing Pad",LCD,"KSh 1,800","KSh 2,600",,,4 out of 5(9),Tablets
Modio  KIDS STUDY TABLET 256GB/6GB 4000mah 5G SIMCARD SLOT,Modio,"KSh 11,200",,,,,Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB+SILICONE COVER,Bebe,"KSh 7,500",,,,,Tablets
S Colour Note 15 Pro 8'' HD Smart Tablet Pc,S,"KSh 9,400","KSh 13,500",,,,Tablets
Bebe KIDS STUDY TABLETS 256GB/6GB 5G WithSIMCARD SLOT,Bebe,"KSh 12,799","KSh 18,500",,,,Tablets
Bebe KIDS STUDY TABLETS 64GB/4GB,Bebe,"KSh 8,999",,,,,Tablets
Bebe kids study tablets 6GB/256GB 5G SIM SLOT 10INCH UNBREAKABLE SCREEN,Bebe,"KSh 13,599","KSh 17,000",,,,Tablets
Modio M796 5G Kids Tablet,Modio,"KSh 10,449","KSh 15,000",,,,Tablets
Modio NEW M62 EDITION KIDS TABLET 128GB/4GB WITH HEAVY COVER AND TOUCH PEN,Modio,"KSh 6,599","KSh 10,599",,,,Tablets
Modio 5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 11,999","KSh 15,000",,,5 out of 5(1),Tablets
Bebe  6000mAH RAM 6GB/ROM 256GB 10inch Android 12 SIM CARD SLOT KIDS Studying TABLET KIDS Learing Tablet BLUE 2040,Bebe,"KSh 16,900",,,,,Tablets
Idino NEW NOTEBOOK MATE 4X TABLET 10000MAH 518GB/8GB SIMCARD SLOT 10inch 5G SIMCARD SLOT WITH BT KEYBOARD TOUCH PEN AI SUPPORT,Idino,"KSh 17,999","KSh 22,499",,,,Tablets
"Writing Tablet, Drawing Board For Kids",Writing,"KSh 1,500","KSh 2,000",,,,Tablets
Modio NEW M128 KIDS STUDY TABLET 8INCH 256GB/6GB 4000MAH 5G SIMCARD SLOT WITH SILICONE COVER,Modio,"KSh 9,499","KSh 12,999",,,,Tablets
"8.5 Inch Screen LCD Writing Pad, Tablet Toys for Kids",8.5,"KSh 1,300",,,,,Tablets
BLACK PRESCHOOL 8.5 LCD WRITING PAD,BLACK,KSh 840,,,,,Tablets
S Color 16GB RAM + 512GB ROM 10.1inch FHD IPS 5000mAh  Smart Tablet SIM 5G/DUAL-SIM/WIFI/BT  13.0MP + 30.0MP  9V/2A,S,"KSh 20,001","KSh 27,999",,,,Tablets
Modio Modern 5G Kids Android Tablets PC M730,Modio,"KSh 10,530","KSh 15,000",,,,Tablets
10 Inch LCD Writing Tablet Drawing Handwriting Pad,10,"KSh 1,800","KSh 2,500",,,4.6 out of 5(5),Tablets
8.5 Inches Digital Writing Lcd Writing Tablet For Kids-,8.5,KSh 999,"KSh 1,299",,,5 out of 5(1),Tablets
Modio GREEN KIDS STUDY TABLET 64GB/4GB 4000mAh WiFi,Modio,"KSh 12,000",,,,,Tablets
"XP Pen Deco Mini7 V2 Drawing Tablet-16384 Levels Of Pressure Battery-Free Stylus, 7 X 4 OSU Drawing Pad, 8 Hotkeys For Digital Art, Teaching, Gaming Graphic Tablet For Chrome, PC, Mac, Android",XP,"KSh 12,500",,,,,Tablets
Modio Kids Tablet M730 6GB RAM 256GB Storage Android Pc Tablet,Modio,"KSh 10,804","KSh 11,479",,,,Tablets
8.5 Inches LCD Screen Writing Pad Kids Digital,8.5,"KSh 1,300",,,,,Tablets
Modio Modern 5G Kids Android Tablets PC M730,Modio,"KSh 11,866",,,,5 out of 5(1),Tablets
Bebe KIDS STUDY TABLETS 256GB/6GB 5G WITH SIMCARD SLOT UNBREAKABLE SCREEN/ HARD COVER,Bebe,"KSh 8,999","KSh 13,499",,,,Tablets
Bebe NEW KIDS STUDY TABLETS 256GB/6GB 7INCH 5G WithSIMCARD SLOT,Bebe,"KSh 7,999","KSh 9,999",,,,Tablets
Modio KIDS STUDY TABLET 256GB/6GB 4000mah 5G SIMCARD SLOT,Modio,"KSh 12,000",,,,,Tablets
Modio GREEN KIDS STUDY TABLET 128GB/4GB 4000mAh WiFi,Modio,"KSh 12,000",,,,,Tablets
"LCD Writing Tablet, Erasable Reusable Electronic Drawing Pads(Blue)",LCD,KSh 700,,,,,Tablets
"LCD Drawing Tablet / Kids Learning Tablet - 8.5""",LCD,KSh 999,"KSh 1,500",,,,Tablets
Wacom  Intuos S Bluetooth Pistachio Digital Drawing Tablet,Wacom,"KSh 30,201","KSh 33,790",,,,Tablets
Bebe KIDS STUDY TABLET 256GB/6GB,Bebe,"KSh 10,699","KSh 18,000",,,,Tablets
Modio NEW M128 KIDS/STUDY TABLET 8INCH 256GB/6GB 4000MAH 5G SIMCARD SLOT AND TOUCH PEN SILICONE COVER,Modio,"KSh 9,499","KSh 11,999",,,,Tablets
Wacom  Intuos Medium Bluetooth Pistachio Digital Drawing Tablet,Wacom,"KSh 39,788","KSh 43,882",,,,Tablets
"8.5 Inch Screen LCD Writing Pad, Tablet Toys for Kids",8.5,"KSh 1,100",,,,,Tablets
8.5 Inches LCD Screen Writing Pad Kids Digital,8.5,"KSh 1,250",,,,,Tablets
Modio 5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 12,000",,,,,Tablets
Bebe  KIDS STUDY TABLETS 64GB/4GB UNICORN EDITION,Bebe,"KSh 8,750",,,,,Tablets
LCD WRITING KIDS EDUCATIONAL TABLET + FREE CASE,LCD,"KSh 1,150 - KSh 1,250","KSh 1,150 - KSh 1,400",,,4.3 out of 5(7),Tablets
Modio KIDS STUDY TABLETS 6GB/256GB- SIMCARD SLOT,Modio,"KSh 11,999","KSh 15,000",,,,Tablets
Wacom  Intuos Small Bluetooth Black Digital Drawing Tablet,Wacom,"KSh 30,201","KSh 33,790",,,,Tablets
Modio  KIDS STUDY TABLET 256GB/6GB 4000MAH 5G WITH SILICONE COVER AND TOOCH PEN,Modio,"KSh 10,500",,,,,Tablets
8.5 Inch LCD Writing Tablet,8.5,"KSh 1,561",,,,,Tablets
Modio KIDS STUDY TABLETS  256GB/6GB 5G WITH SIMCARD SLOT M730.,Modio,"KSh 11,998","KSh 15,000",,,,Tablets
Bebe KIDS STUDY TABLETS 256GB/6GB With Simcard Slot 10inch,Bebe,"KSh 17,987","KSh 22,000",,,,Tablets
"LCD Writing Tablet Unbreakable with Stylus Pen Re-Writable with Screen for Educational, Drawing, Playing, Handwriting, Notes Gifts for Kids & Adults",LCD,"KSh 1,300",,,,,Tablets
Bebe EW B42 PRO EDITION KIDS STUDY TABLETS 128GB/4GB WITH RUBBER COVER,Bebe,"KSh 6,599","KSh 9,199",,,,Tablets
Bebe  KIDS/PUPILS STUDY TABLETS 256GB/6GB With Simcard Slot 10inch,Bebe,"KSh 16,000",,,,,Tablets
Modio  5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 13,000",,,,,Tablets
Fire HD 7 Kids Tablet - Blue(1 YR WRTY),Fire,"KSh 19,895","KSh 39,790",,,,Tablets
"Modio Kids Tablet, crafted with 6GB RAM and 256GB ROM Battery 4000mah SINGLE SIMCARD SLOT",Modio,"KSh 11,500",,,,,Tablets
Bebe  KIDS STUDY TABLETS 64GB/4GB,Bebe,"KSh 8,790",,,,,Tablets
Bebe KIDS STUDY TABLET 5G 128GB/4GB WITH SIMCARD SLOT UNICORN EDITION WITH REUSABLE BOX,Bebe,"KSh 12,299",,,,,Tablets
"8.5 Inch Screen LCD Writing Pad, Tablet Toys for Kids",8.5,"KSh 1,300",,,,,Tablets
Bebe NEW KIDS STUDY TABLETS 256GB/6GB 5G WithSIMCARD SLOT,Bebe,"KSh 7,999","KSh 10,499",,,,Tablets
8.5 Inches Digital Writing Lcd Writing Tablet For Kids,8.5,KSh 790,KSh 799,,,4 out of 5(3),Tablets
LCD Drawing Tablet / Kids Learning Tablet - 12inches,LCD,"KSh 1,300",,,,,Tablets
Smart2030  3500mAh Big ROM 256GB+RAM 6GB 8inch KIDS STUDY TABLETS 5G With Simcard Slot  PINK,Smart2030,"KSh 13,000","KSh 18,000",,,,Tablets
8.5 Inches LCD Screen Writing Pad Kids Digital,8.5,"KSh 1,300",,,,,Tablets
KIDS Pad LCD Drawing////Writing Educational Tablet (Red Color),KIDS,"KSh 1,100",,,,,Tablets
Digital Writing Tablet,Digital,KSh 760,KSh 900,,,,Tablets
"Modio 6GB 256GB IPS 7"" Battery 4000mAh Quad Core CPU 5G SIM CARD Dual Camera 8MP 5MP Android KIDS Tablet PC Color BLUE",Modio,"KSh 9,991","KSh 16,999",,,,Tablets
Bebe KIDS STUDY TABLET 64GB/4GB FROG EDITION,Bebe,"KSh 8,990",,,,,Tablets
Wacom  Intuos Medium Black Digital Drawing Tablet,Wacom,"KSh 33,396","KSh 37,154",,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet,LCD,"KSh 1,400",,,,,Tablets
"LCD Writing Tablet Unbreakable with Stylus Pen Re-Writable with Screen for Educational, Drawing, Playing, Handwriting, Notes Gifts for Kids & Adults",LCD,"KSh 1,300",,,,,Tablets
LCD Drawing Tablet / Kids Learning Tablet - 12inches,LCD,"KSh 1,300",,,,,Tablets
Modio 5G Tablet - Kids Android Tablets PC M730.,Modio,"KSh 11,999","KSh 12,000",,,,Tablets
"LCD Writing Tablet Unbreakable with Stylus Pen Re-Writable with Screen for Educational, Drawing, Playing, Handwriting, Notes Gifts for Kids & Adults",LCD,"KSh 1,200",,,,,Tablets
