Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
Tecno,"KSh 12,599","KSh 20,000",,,,Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, UP To  (Dual Sim) 50MP 5000 MAh NNN"
Tecno,"KSh 12,645","KSh 25,999",,,5 out of 5(1),Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, Up to  (Dual Sim) 50MP, 5000 mAh - Orbit Black + Powerbank & Watch"
Oppo,"KSh 15,590","KSh 23,999",,,4.2 out of 5(5),Phones,Oppo A3x 6.67 inches,"128GB ROM, 4GB RAM",5100mAh,N/A,Blue,"128GB ROM + 4GB RAM, Battery:  (Dual SIM) 50MP - Ocean"
Samsung,"KSh 23,274","KSh 39,999",,,,Phones,Samsung Galaxy S20 FE 5G Smartphone (128GB,N/A,N/A,"6.5""",N/A,"6GB),  Amoled 120Hz HDR10+, 32MP Camera, Fingerprint Under Display, 4500 MAh Long-Lasting Battery Cell Phone"
Infinix,"KSh 12,799","KSh 25,000",,,4 out of 5(4),Phones,Infinix HOT 50i Display: 6.7 HD RAM: 6GB (Expandable up to 12GB) ROM: 128GB DUAL SIM  CV SPP,N/A,N/A,N/A,N/A,
Nokia,"KSh 3,999","KSh 5,000",,,,Phones,Nokia 2720 Flip Mobile,N/A,N/A,N/A,N/A,"Mobile Phone, Dual Screen, Dual Sim Card - Gray"
360,KSh 899,"KSh 1,299",,,4 out of 5(2),Phones,360 Degree Rotation Suction Cup Car Holder / Desktop Stand,N/A,N/A,N/A,N/A,
Display,"KSh 2,500","KSh 5,000",,,,Phones,Display Female Dummies and Mannequins,N/A,N/A,N/A,N/A,
Samsung,"KSh 16,680","KSh 30,999",,,5 out of 5(2),Phones,Samsung GALAXY A16,4GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP"
Oppo,"KSh 33,000","KSh 46,000",,,,Phones,Oppo A98 5G 6.72-inch,8GB RAM,5000mAh,N/A,N/A,"+ 256GB (Dual SIM), Dreamy Bue"
XIAOMI,"KSh 14,990","KSh 20,000",,,4.4 out of 5(9),Phones,XIAOMI REDMI 14C,"8GB RAM, 256GB ROM",N/A,"6.88""",N/A,"IPS LCD,8GB RAM & 256GB ROM,DUAL SIM,5160 MAH,SPLY"""
Itel,"KSh 16,999","KSh 20,999",,,4.5 out of 5(2),Phones,"Itel  S23+ 6.78""",4GB RAM,5000mAh,"6.78""",Black,"128GB + , 50MP Camera, (Dual SIM), 4G, -"
TC,"KSh 2,649","KSh 4,000",,,3.6 out of 5(11),Phones,TC 3 Column Metallic Portable Wardrobe,N/A,N/A,N/A,N/A,
Oppo,"KSh 33,499","KSh 63,999",,,5 out of 5(7),Phones,Oppo A98 5G,8GB RAM,5000mAh,"6.72""",N/A,"Display, 64MP, + 256GB, Dual SIM,  - Black + Free Gifts"
Samsung,"KSh 23,999","KSh 40,000",,,4.4 out of 5(8),Phones,Samsung GALAXY A15,8GB RAM + 256GB ROM,5000mAh,N/A,N/A,"6.5'' HD+, DUAL SIM, 50MP,  - Black + FREEBIES"
Tecno,"KSh 12,680","KSh 20,000",,,5 out of 5(1),Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, UP To  (Dual Sim) 50MP 5000 MAh HDH"
Nokia,"KSh 9,690","KSh 18,000",,,4.7 out of 5(3),Phones,Nokia C12 PRO,"2GB RAM, 4GB RAM, 64GB ROM",N/A,"6.3""",N/A,"IPS LCD DISPLAY,2GB RAM UPTO 4GB RAM & 64GB ROM,4000MAH,8MP"
Tecno,"KSh 32,145","KSh 39,999",,,,Phones,"Tecno CAMON 40 PRO-  6.67"" Curved Screen (256GB/8GB) DualSIM",N/A,5200mAh,"6.67""",N/A,Battery.
Tecno,"KSh 27,990","KSh 50,000",,,,Phones,Tecno CAMON 40 DISPLAY 6.78 INCHES 8GB RAM +256GB ROM 5200 MAH BATTERY DUAL SIM MAGNIFIER,8GB RAM +256GB ROM,N/A,N/A,N/A,
HOMMY,"KSh 2,599","KSh 4,000",,,3.8 out of 5(84),Phones,HOMMY Maroon Portable Wardrobe 3 Column - Maroon,N/A,N/A,N/A,N/A,
Tecno,"KSh 27,999","KSh 35,995",,,4.8 out of 5(10),Phones,Tecno Camon 30,N/A,N/A,"6.78""",N/A,"Display, 256GB Storage + 16GB Extended RAM 4G (Dual SIM)+POWER BANK+EAR PODS+WATCH."
TC,"KSh 5,869","KSh 7,999",,,4.8 out of 5(10),Phones,TC Portable 3-Column Plastic Wardrobes,N/A,N/A,N/A,N/A,
Tecno,"KSh 12,740","KSh 19,999",,,3.3 out of 5(6),Phones,Tecno Spark 30c,128GB ROM,N/A,N/A,N/A,"6.67'' HD+,  + (4+4)GB RAM (Dual Sim) 50MP, 5000 mAh - Orbit Black + Smart watch+pods"
Samsung,"KSh 16,960","KSh 35,000",,,5 out of 5(1),Phones,"Samsung Galaxy A16"" 164.4 X 77.9 X 7.9 Mm (6.47 X 3.07 X 0.31 In)""4GB RAM+128GB ROM",4GB RAM+128GB ROM,5000mAh,"16""",N/A,Battery:  WWW
Bontel,"KSh 2,840","KSh 5,000",,,5 out of 5(2),Phones,Bontel T1000//Wireless Desktop Telephone//SMS Feature Phone (Dual Sim)White,N/A,N/A,N/A,N/A,
Vivo,"KSh 4,799","KSh 10,999",,,1 out of 5(1),Phones,Vivo Y66 Smartphone (32GB,N/A,N/A,"5.5""",N/A,"3GB),  Dual SIM Cell Phone 16MP+13MP Camera 3000 MAh Mobile Phones MT6750 Octa Core Android Phone"
Tecno,"KSh 12,395","KSh 19,999",,,2.5 out of 5(2),Phones,Tecno POP 9,6GB RAM,N/A,"6.67""",N/A,"128GB Storage+ (3GB+3GB Extended RAM),4.5G (Dual SIM) 5000MAh +pw GIFTS"
Tecno,"KSh 14,499","KSh 19,999",,,3.2 out of 5(5),Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, UP To  (Dual Sim) 50MP, 5000 MAh +POWERBANK+WATCH"
XIAOMI,"KSh 29,990","KSh 40,000",,,3.6 out of 5(9),Phones,XIAOMI Redmi Note 13 Pro 4G,8GB RAM,5000mAh,"6.67""",Black,"256GB + , 200MP Camera, (Dual SIM), Midnight"
Infinix,"KSh 13,599","KSh 22,999",,,4.4 out of 5(5),Phones,"Infinix Hot 50i 4G""6.7-inch",128GB ROM,5000mAh,N/A,N/A,"12 GB(6+6)RAM+' Battery: , 18W Wired UIF12SD  free gifts ( smart watch +airpods + powerbank )"
Tecno,"KSh 20,798","KSh 34,999",,,5 out of 5(2),Phones,Tecno  SPARK 20 Pro,8GB RAM,5000mAh,"6.78""",N/A,"display, 256GB +  (Expandable UPTO 16GB), Dual SIM, - Sunset Blush + Watch & F9 Earbuds"
Samsung,"KSh 10,100","KSh 20,999",,,4.7 out of 5(3),Phones,Samsung Galaxy A05,4GB RAM + 64GB ROM,5000mAh,N/A,N/A,"6.7''  (Dual Sim) 50MP Camera,  COMES WITH FREE GIFTS ( HEADER + SILICONE COVER   ) FOR YOU"
Samsung,"KSh 2,799","KSh 4,999",,,3.6 out of 5(35),Phones,Samsung Keystone2 GT-E1207Y,N/A,800mAh,N/A,Black,"Dual Sim,-"
XIAOMI,"KSh 32,000","KSh 50,000",,,4.8 out of 5(4),Phones,XIAOMI REDMI NOTE 13 PRO,"8GB RAM, 256GB ROM",N/A,N/A,N/A,"6.67 -INCHES,120HZ,8GB RAM/256GB ROM,200MP CAMERA,DUAL SIM,5100MAH"
Large-capacity,"KSh 1,135","KSh 2,100",,,4.3 out of 5(7),Phones,Large-capacity 5-layer Bookcase,N/A,N/A,N/A,N/A,"Storage Rack, Shoe Cabinet"
SQ,"KSh 2,999","KSh 5,000",,,4.5 out of 5(24),Phones,SQ Mobile SQ8700,N/A,10000mAh,"2.4""",Blue,Quad SIM (4 SIM Card Slots) -  - Black & Navy
Samsung,"KSh 20,190","KSh 30,000",,,,Phones,Samsung Galaxy M15 5G,6GB RAM,6000mAh,"6.5""",N/A,"128GB +  (Dual SIM), Blue Topaz"
Realme,"KSh 10,899","KSh 19,999",,,4 out of 5(14),Phones,"Realme Note 50 6.74"" 128GB ROM +Expandable Up to 8GB RAM","128GB ROM, 8GB RAM",5000mAh,"6.74""",Blue,(Dual sim) -
Tecno,"KSh 1,800","KSh 3,500",,,4.6 out of 5(5),Phones,Tecno BEST SMALL PHONE // BUTTON PHONE // T301 2/Dual Sim,N/A,N/A,N/A,N/A,Button/KABAMBE/KATULULU/MULIKA MWIZI + FREE WATCH AND BELT
Samsung,"KSh 14,495","KSh 24,999",,,5 out of 5(1),Phones,Samsung  Galaxy A05s,"128GB ROM, 4GB RAM",5000mAh,"6.7""",N/A,"DISPLAY,4G, 128GB ROM + 4GB RAM-(Dual SIM), Black + FREE GIFTS"
XIAOMI,"KSh 11,988","KSh 25,000",,,3.7 out of 5(3),Phones,"XIAOMI Redmi 14C 128GB Storage Upto 8(4+4)GB Ram 50MP AI Dual Camera Immersive 6.88"" UHD Display Upto 120Hz Refresh Rate Dual Sim 5160mAh (typ) Battery Elegant glass back cover Smart Phone",N/A,5160mAh,"6.88""",N/A,
Itel,"KSh 12,199","KSh 15,277",,,4 out of 5(1),Phones,Itel A80,4GB RAM,5000mAh,"6.7""",Black,"+ 128GB,   (1YR WRTY)"
Samsung,"KSh 9,999","KSh 12,800",,,4.1 out of 5(7),Phones,Samsung GALAXY A05,"4GB RAM, 64GB ROM",N/A,N/A,N/A,"6.7 PLS LCD DISPLAY ,4GB RAM/64GB ROM,ANDROID 13,5000MAH,4G,DUAL,50MP"
XIAOMI,"KSh 11,580","KSh 18,765",,,3.7 out of 5(12),Phones,XIAOMI Redmi A3X,4GB RAM,N/A,N/A,N/A,"6.71'' Display 128GB Storage-  - Dual Sim,5000mah Batery+FREE EARPODS+WATCH..GRN"
Samsung,"KSh 16,799","KSh 40,999",,,5 out of 5(4),Phones,Samsung  Galaxy A16,128GB ROM,N/A,"6.7""",N/A,"4GB+   HD, Android 14,50MP-Camera, Battery-5000mah - White+Free Gifts"
XIAOMI,"KSh 14,399","KSh 29,999",,,5 out of 5(2),Phones,XIAOMI  Redmi 14C,8GB RAM,5160mAh,"6.88""",Black,(+256GB Storage) (Dual Sim)  -
3,"KSh 5,650","KSh 6,500",,,5 out of 5(1),Phones,3 Column Portable Plastic Wadrobe,N/A,N/A,N/A,N/A,
Vivo,"KSh 3,369","KSh 7,999",,,,Phones,Vivo Refurbished Y55 2GB RAM + 16GB ROM,2GB RAM + 16GB ROM,2650mAh,"5.2""",Black,"8MP Camera,  (Dual SIM) Android Phones -"
Vivo,"KSh 33,999","KSh 45,999",,,5 out of 5(1),Phones,Vivo V40 Lite-  6.67,N/A,N/A,N/A,N/A,-  8GB + 256 GB ROM -(Dual SIM) -5000 MAh- Emerald Green- (2YRs WRTY) + FREE BAG
Samsung,"KSh 11,690","KSh 19,999",,,3 out of 5(2),Phones,Samsung A06,4GB RAM + 64GB ROM,5000mAh,N/A,N/A,"6.7'' Display,50MP Camera, +SMARTWATCH+TRIPODSTAND"
Samsung,"KSh 16,999","KSh 35,999",,,4.3 out of 5(6),Phones,Samsung GALAXY A16,4GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,   COMES WITH FREE GIFTS (C TO C HEADER  + SILICONE COVER  ) FOR YOU"
Tecno,"KSh 12,299","KSh 20,599",,,5 out of 5(1),Phones,"Tecno POP 8 6.6"" - 4GB RAM + 128GB ROM - Android 13 - Dual sim - 5000mAh - Dual Speaker - Gravity Black",4GB RAM + 128GB ROM,5000mAh,"6.6""",N/A,
Samsung,"KSh 70,000","KSh 75,000",,,,Phones,Samsung Z Fold 3 5G,N/A,N/A,N/A,N/A,
Tecno,"KSh 12,950","KSh 20,000",,,4.3 out of 5(3),Phones,Tecno POP 9,6GB RAM,N/A,N/A,N/A,"128GB STORAGE & UPTO ,HEADPHONES 7 SMART WATCH,SPLY'"
Bontel,"KSh 2,800","KSh 5,000",,,4.4 out of 5(8),Phones,Bontel Wireless Desktop Phone,N/A,N/A,N/A,N/A,"Sms,Feature- Black,home And Office. Dual sim card slot . Features include High capacity phone book, SMS functionality, Call history, Caller ID,Loud speaker"
VILLAON,KSh 969,"KSh 1,213",,,3.7 out of 5(3),Phones,VILLAON V112 (Dual SIM),N/A,N/A,N/A,Black,"Wireless FM, Bright Torch -   (1YR WRTY)"
Bontel,"KSh 2,500","KSh 2,900",,,3.9 out of 5(18),Phones,"Bontel Honey 1.54""// Flip Phone//free Gift",N/A,N/A,"1.54""",N/A,
XIAOMI,"KSh 15,499","KSh 20,999",,,4.7 out of 5(3),Phones,XIAOMI Redmi 14C,8GB RAM,5160mAh,"6.88""",N/A,(256GB Storage+) (Dual Sim)  COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU
Corn,"KSh 6,450","KSh 7,300",,,,Phones,Corn C16 Pro Max 3G,5GB RAM,5000mAh,"6.6""",Gold,64GB +  (Dual SIM)
Magnetic,KSh 700,"KSh 1,200",,,5 out of 5(2),Phones,Magnetic Car Phone Holder,N/A,N/A,N/A,N/A,
Samsung,"KSh 19,400","KSh 23,000",,,4.1 out of 5(15),Phones,Samsung GALAXY A15,"4GB RAM, 128GB ROM",N/A,"6.5""",N/A,"4GB RAM/128GB ROM,DUAL SIM,4G"
Itel,"KSh 1,629","KSh 2,039",,,4.3 out of 5(3),Phones,"Itel 2311 - 2.0"" (Dual SIM)",N/A,1000mAh,"2.0""",Black,"Wireless FM, Bright Torch,  -  (1YR WRTY)"
HOMMY,"KSh 2,599","KSh 4,000",,,3.9 out of 5(50),Phones,HOMMY Portable Wardrobe 3 Column - Grey,N/A,N/A,N/A,N/A,
Samsung,"KSh 36,300","KSh 70,000",,,,Phones,Samsung GALAXY A35 5G,"8GB RAM, 256GB ROM",N/A,"6""",N/A,"SUPER AMOLED 6.. INCHES DISPLAY,8GB RAM/256GB ROM,50MP,5000MAH,ANDROID 14"
Vonex,"KSh 1,549","KSh 2,500",,,4.1 out of 5(11),Phones,Vonex X10 Camera,N/A,N/A,N/A,N/A,"FM Radio, Dual Sim, Battery 2500mAH With Torch & Facebook"
Samsung,"KSh 46,500","KSh 80,000",,,5 out of 5(6),Phones,Samsung GALAXY A55 5G,"8GB RAM, 256GB ROM",N/A,"6.6""",N/A,"INCHES,SUPER AMOLED DISPLAY,(8GB RAM/256GB ROM)5000MAH,50MP,ANDROID 14,120HZ,25W CHARGER"
Itel,"KSh 20,950","KSh 25,000",,,,Phones,Itel S25 ULTRA,"16GB RAM, 256GB ROM",N/A,N/A,N/A,"AMOLED CURVED SCREEN,UPTO 16GB RAM & 256GB ROM,DUAL SIM,5000MAH,50MP,120HZ,SPLY"""
Samsung,KSh 700,"KSh 1,000",,,5 out of 5(4),Phones,Samsung  Fast Charger 25W USB C type c to c Wall Charger Super Fast Type C Adapter Android Phone Charger for Galaxy A15 5G A14 A13 A53 A54 A55 A03s A04s A05s A12 A52 S24 S23 S22 S21 S20 S10 Z Flip 5 Z Fold 5,N/A,N/A,N/A,N/A,
Itel,"KSh 8,990","KSh 8,999",,,4.5 out of 5(10),Phones,Itel A50,2GB RAM,5000mAh,N/A,Black,"6.6'', 64GB +  (Dual SIM), 4G"
Tecno,"KSh 23,899","KSh 29,999",,,1 out of 5(1),Phones,Tecno  Camon 30s,128GB ROM,5000mAh,"6.78""",N/A,"Display,  + Up to 12GB (6GB + 6GB) RAM 4G (Dual SIM) 50MP OIS Main Camera,  - Violet"
SIMI,"KSh 3,887",,,,5 out of 5(1),Phones,SIMI G420 4G Feature Phone Inclusive Of TikTok YouTube,N/A,2500mAh,N/A,Black,"Facebook, FM Radio, Dual SIM Card Holder + T-card BT  16MB+16MB Memory -"
Samsung,"KSh 12,899","KSh 20,000",,,,Phones,Samsung A06 6.7 DISPLAY 4GB RAM +128GB ROM 5000MAH DUAL SIM RCV,4GB RAM +128GB ROM,N/A,N/A,N/A,
Itel,"KSh 7,780","KSh 10,000",,,4 out of 5(7),Phones,"Itel A06 6.6"" HD+","32GB ROM, 4GB RAM",4000mAh,"6.6""",N/A,"32GB ROM + Up To 4GB RAM, 4G BG"
SIMI,"KSh 1,699",,,,3.6 out of 5(24),Phones,SIMI S102 1.77inch Feature Phone Dual SIM Card 1050mAh,N/A,1050mAh,N/A,N/A,
Samsung,"KSh 18,980","KSh 30,000",,,4.4 out of 5(5),Phones,Samsung Galaxy A16,128GB ROM,N/A,"6.7""",N/A,"6GB+  HD, Android 14,50MP-Camera, Battery-5000mah I12"
Infinix,"KSh 25,399","KSh 30,000",,,4.5 out of 5(2),Phones,"Infinix Hot 50 Pro Plus' 6.78 inches""(8+8)16GB RAM+256GB ROM' 5",16GB RAM+256GB ROM,N/A,N/A,N/A,"000 mAh"" Dual SIM, SPP2"
Tecno,"KSh 13,599","KSh 25,999",,,3.6 out of 5(7),Phones,"Tecno POP 8 6.6"" - 4GB RAM + 128GB ROM - Android 13 - Dual sim - 5000mAh - White + Smart watch & Power Bank",4GB RAM + 128GB ROM,5000mAh,"6.6""",N/A,
XIAOMI,"KSh 12,089","KSh 13,500",,,4.5 out of 5(2),Phones,XIAOMI Redmi 14C,4GB RAM,5160mAh,"6.88""",Black,(128GB Storage+) (Dual Sim)  - MIDNIGHT BLACK
XIAOMI,"KSh 13,550","KSh 29,999",,,2.5 out of 5(2),Phones,XIAOMI  Redmi 14C,6GB RAM,5160mAh,"6.88""",N/A,(+128GB Storage) (Dual Sim)  - Starry Blue smwe
VILLAON,"KSh 5,400","KSh 7,000",,,3 out of 5(1),Phones,VILLAON V20SE,N/A,N/A,"5.0""",N/A,"SCREEN SIZE,(32+4*)3000MAH,TYPE C,DISK,WATCH & BLUETOOTH,SPLY"""
Samsung,"KSh 14,980","KSh 32,000",,,4.2 out of 5(19),Phones,Samsung GALAXY TAB A9,"4GB RAM, 64GB ROM",N/A,"8.7""",N/A,"TFT LCD DISPLAY,4GB RAM/64GB ROM,NANO SIM,5100MAH"
Samsung,"KSh 9,799","KSh 19,999",,,4.6 out of 5(10),Phones,Samsung Galaxy A05,4GB RAM + 64GB ROM,5000mAh,N/A,N/A,"6.6''   (Dual Sim) 50MP Camera,  - Silver + Free Gifts"
SQ,"KSh 2,720","KSh 3,000",,,4 out of 5(53),Phones,SQ SQ7700,N/A,10000mAh,"2.4""",Black,"//QUAD SIM (4) / /c.e"" -"
Realme,"KSh 13,999","KSh 28,999",,,5 out of 5(2),Phones,Realme C61 Dark Green 6GB RAM 128GB ROM,"6GB RAM, 128GB ROM",N/A,N/A,N/A,
Samsung,"KSh 22,999","KSh 40,000",,,4.3 out of 5(12),Phones,Samsung GALAXY A15,8GB RAM + 256GB ROM,5000mAh,N/A,Blue,"6.5'' HD+, DUAL SIM, 50MP,  -"
Samsung,"KSh 11,999","KSh 15,000",,,3.3 out of 5(3),Phones,Samsung Galaxy AO5,4GB RAM + 64GB ROM,5000mAh,N/A,N/A,"6.7''  (Dual Sim) 50MP Camera,    15W Charging 4G LTE Qualcom Snapdragon"
Realme,"KSh 13,690","KSh 20,000",,,4 out of 5(11),Phones,"Realme Note 50 6.74"" 256GB ROM+ 4GB (Expandable To 8GB RAM) 5000mAh (Dual Sim) +SW BUD","256GB ROM, 8GB RAM",5000mAh,"6.74""",N/A,
Realme,"KSh 13,999","KSh 28,999",,,5 out of 5(2),Phones,Realme C61 Dark Green 6GB RAM 128GB ROM,"6GB RAM, 128GB ROM",N/A,N/A,N/A,
Samsung,"KSh 22,999","KSh 40,000",,,4.3 out of 5(12),Phones,Samsung GALAXY A15,8GB RAM + 256GB ROM,5000mAh,N/A,Blue,"6.5'' HD+, DUAL SIM, 50MP,  -"
Samsung,"KSh 11,999","KSh 15,000",,,3.3 out of 5(3),Phones,Samsung Galaxy AO5,4GB RAM + 64GB ROM,5000mAh,N/A,N/A,"6.7''  (Dual Sim) 50MP Camera,    15W Charging 4G LTE Qualcom Snapdragon"
Realme,"KSh 13,690","KSh 20,000",,,4 out of 5(11),Phones,"Realme Note 50 6.74"" 256GB ROM+ 4GB (Expandable To 8GB RAM) 5000mAh (Dual Sim) +SW BUD","256GB ROM, 8GB RAM",5000mAh,"6.74""",N/A,
Vivo,"KSh 8,799","KSh 15,000",,,3.9 out of 5(18),Phones,Vivo Y19 8+128GB ROM Dual SIM 6.53-inch Screen HD Camera 16MP Face Unlock + Fingerprint Smartphone,128GB ROM,N/A,N/A,N/A,
XIAOMI,"KSh 12,900","KSh 20,999",,,,Phones,XIAOMI Redmi 14C,4GB RAM,5160mAh,"6.88""",N/A,(+128GB Storage) (Dual Sim)   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU
Realme,"KSh 10,890","KSh 15,999",,,4.8 out of 5(5),Phones,"Realme Note 50 6.74"" 128GB ROM+Up to 8GB RAM 5000mAH 13MP Al Camera (Dual sim)-Midnight Black","128GB ROM, 8GB RAM",N/A,"6.74""",N/A,
Nokia,"KSh 3,999","KSh 5,000",,,,Phones,Nokia 2720 Flip Mobile,N/A,N/A,N/A,Black,"Mobile Phone, Dual Screen, Dual Sim Card -"
Vivo,"KSh 4,199","KSh 6,999",,,,Phones,Vivo Refurbished Y67 4GB RAM + 32GB ROM,4GB RAM + 32GB ROM,3000mAh,"5.5""",Gold,"13MP Camera,  (Dual SIM) Android Phones -"
Tecno,"KSh 24,298","KSh 29,999",,,,Phones,"Tecno CAMON 40 - 6.67"" (128GB/8GB) DualSIM",N/A,5200mAh,"6.67""",N/A,Battery.
Tecno,"KSh 9,999","KSh 15,999",,,,Phones,"Tecno POP 8 6.6"" - 2GB RAM + 64 ROM - Dual Speaker - Android 13 (Dual sim) 5000mAh - Gravity Black",2GB RAM,5000mAh,"6.6""",N/A,
Samsung,"KSh 45,590","KSh 50,000",,,4.5 out of 5(2),Phones,Samsung Galaxy A55 5G,8GB RAM,5000mAh,"6.6""",N/A,"256GB +  (Dual SIM), Awesome Navy"
Apple,"KSh 11,599","KSh 17,810",,,3 out of 5(1),Phones,Apple  AirPods Pro 2nd Generation,N/A,N/A,N/A,N/A,
Itel,"KSh 10,850","KSh 20,000",,,5 out of 5(1),Phones,"Itel P55 6.6""Display 128GB Storage + 8GB+16GB RAM",16GB RAM,5000mAh,"6.6""",N/A,"50MP,  Battery ..LII"
Tecno,"KSh 21,700","KSh 30,000",,,1 out of 5(1),Phones,Tecno Pova 6 Neo - 6.78'' - 256GB HDD - 8GB RAM - 50MP Rear/8MP Front - 7000mAh -,"256GB HDD, 8GB RAM",7000mAh,N/A,N/A,
Motorcycle/bicycle,KSh 890,"KSh 1,520",,,,Phones,Motorcycle/bicycle Mobile Phone Holder,N/A,N/A,N/A,N/A,Cycling Waterproof Mobile Phone Holder
XIAOMI,"KSh 11,450","KSh 15,999",,,4.3 out of 5(7),Phones,XIAOMI REDMI A3,"128GB ROM, 4GB RAM",5000mAh,N/A,N/A,"6.71'' Display 128GB ROM +4GB RAM - Dual Sim, - BLACK +FREE GIFTS"
Itel,"KSh 21,999","KSh 30,000",,,,Phones,Itel S25 Ultra 6.78'' AMOLED Display,8GB RAM + 256GB ROM,N/A,N/A,N/A,"50MP Camera, 500 mAh Battery -COVER SPEAKER BT"
Bontel,"KSh 2,845","KSh 4,500",,,4.4 out of 5(69),Phones,Bontel T1000,N/A,N/A,N/A,N/A,"Wireless Desktop Phone, Sms,Feature- Black,home And Office"
XIAOMI,"KSh 33,995","KSh 49,999",,,4.2 out of 5(5),Phones,XIAOMI Redmi Note 13 Pro,"256GB ROM, 8GB RAM",5100mAh,"6.67""",N/A,"DISPLAY, 256GB ROM + 8GB RAM, 200MP Camera- (Dual SIM),  - BLUE+ FREE GIFTS"
Tecno,"KSh 13,199","KSh 23,000",,,,Phones,Tecno Spark 30c,128GB ROM,N/A,N/A,N/A,"6.67'' HD+,  + (4+4)GB RAM (Dual Sim) 50MP, 5000 mAh - SPEAKER CV"
P47,KSh 680,"KSh 1,250",,,,Phones,P47 NEW High Quality Super Bass Bluetooth Wireless Headphones For Xiaomi Redmi 13C,N/A,N/A,N/A,N/A,Samsung Galaxy A15 & Button Phones
Oppo,"KSh 25,299","KSh 39,999",,,5 out of 5(2),Phones,Oppo A58,8GB RAM,5000mAh,N/A,Black,"6.72'' Display,  + 128GB, 50MP, 4G LTE, Dual Sim  Glowing"
Itel,"KSh 10,499","KSh 19,999",,,5 out of 5(3),Phones,"Itel A70 6.6""","256GB ROM, 12GB RAM",5000mAh,"6.6""",N/A,"256GB ROM + Up To 12GB RAM, 4G,  - Brilliant Gold + Free Gifts"
Nokia,"KSh 16,999","KSh 17,999",,,4.1 out of 5(159),Phones,Nokia C32,4GB RAM,N/A,"6.2""",N/A,"64GB +  (Dual SIM), 5050MAh, Charcoal Grey (1YR WRTY)"
Tecno,"KSh 27,799","KSh 50,999",,,,Phones,Tecno CAMON 40 8GB RAM +256GB  6.78 INCHES CURVED SCREEN ROM 5200 MAH BATTERY DUAL SIM ON SREEN FINGERPRINT,8GB RAM,N/A,N/A,N/A,
Infinix,"KSh 18,799","KSh 40,000",,,,Phones,Infinix Hot 40 PRO,"256GB ROM, 8GB RAM",5000mAh,N/A,N/A,"6.6'', 256GB ROM + 8GB RAM, 108MP CAMERA, Dual SIM,  _+SPORT WATCH"
Samsung,"KSh 23,999","KSh 35,999",,,1 out of 5(1),Phones,Samsung GALAXY A16,8GB RAM,5000mAh,N/A,N/A,"6.7'' HD+,  + 256 GB ROM, DUAL SIM, 50MP,   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Oppo,"KSh 21,299","KSh 29,999",,,5 out of 5(2),Phones,Oppo A38,6GB RAM,5000mAh,"6.56""",N/A,"+ 128GB, 50MP, 4G LTE,  -Glowing Black + Smart watch+Power bank"
Tecno,"KSh 24,690","KSh 39,999",,,,Phones,"Tecno CAMON 40 - 6.67"" (128GB/8GB) DualSIM",N/A,5200mAh,"6.67""",N/A,Battery.+Free Gifts
Samsung,"KSh 13,950","KSh 22,000",,,4 out of 5(2),Phones,Samsung GALAXY A05S,"4GB RAM, 128GB ROM",N/A,"6.7""",N/A,"PLS LCD  4GB RAM/128GB ROM,DUAL SIM ,5000MAH,50MP-"
Infinix,"KSh 24,699","KSh 35,999",,,4 out of 5(1),Phones,Infinix HOT 50 PRO PLUS,N/A,N/A,"6.78""",N/A,"AMOLED CURVED SCREEN DISPLAY  INCHES(8GB +8GB) RAM & 128 GB ROM,5000MAH,50MP  COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Nokia,"KSh 4,599","KSh 10,000",,,,Phones,Nokia 5710 Keypad Phone With Inbuilt Wireless Earbuds,N/A,N/A,N/A,Black,"1450 mAH, Dual Sim, Bluetooth ,Dual sim -"
Tecno,"KSh 28,099","KSh 50,000",,,,Phones,Tecno CAMON 40  6.78 INCHES 8GB RAM +256GB ROM 5200 MAH BATTERY DUAL SIM WATCH SPEAKER,8GB RAM +256GB ROM,N/A,N/A,N/A,
Itel,"KSh 10,650","KSh 20,000",,,4.5 out of 5(2),Phones,Itel A70,8GB RAM,5000mAh,"6.6""",N/A,"256GB +  (Dual SIM),+SPORT"
TC,"KSh 2,790","KSh 4,200",,,4.5 out of 5(2),Phones,TC Metallic Portable Wardrobe 3 Column,N/A,N/A,N/A,N/A,
